TIC ID,Sector,class,confidence
41173515,38,Eclipsing Binaries,0.96843708
377041106,45,Eclipsing Binaries,0.96843702
200546736,32,Eclipsing Binaries,0.9684245
237104103,54,Eclipsing Binaries,0.9684239
198384855,49,Eclipsing Binaries,0.96841609
307210383,38,Eclipsing Binaries,0.96839476
159857726,28,Eclipsing Binaries,0.96839297
352021114,39,Eclipsing Binaries,0.9683851
376925207,54,Eclipsing Binaries,0.9683727
243186354,42,Eclipsing Binaries,0.96836835
393761712,45,Eclipsing Binaries,0.96836108
91639902,30,Eclipsing Binaries,0.96835303
358390619,44,Eclipsing Binaries,0.96834725
75737865,38,Eclipsing Binaries,0.96834588
304274584,39,Eclipsing Binaries,0.9683345
370038910,31,Eclipsing Binaries,0.96829212
2143663,43,Eclipsing Binaries,0.96828282
318208755,47,Eclipsing Binaries,0.96828073
33065679,32,Eclipsing Binaries,0.96827525
237205154,52,Eclipsing Binaries,0.96827078
230394086,41,Eclipsing Binaries,0.9682579
336006032,55,Eclipsing Binaries,0.96824908
41593383,33,Eclipsing Binaries,0.96824408
8002207,45,Eclipsing Binaries,0.96823531
219511994,51,Eclipsing Binaries,0.968208611
175601180,34,Eclipsing Binaries,0.96818358
376993662,52,Eclipsing Binaries,0.96818328
122069599,41,Eclipsing Binaries,0.9681704
348843066,34,Eclipsing Binaries,0.9681657
230394086,49,Eclipsing Binaries,0.96816391
264053843,47,Eclipsing Binaries,0.96816027
200657815,29,Eclipsing Binaries,0.96814358
419065843,29,Eclipsing Binaries,0.96814036
81904743,43,Eclipsing Binaries,0.96813858
47876411,52,Eclipsing Binaries,0.96813536
192542237,35,Eclipsing Binaries,0.96808964
376925207,41,Eclipsing Binaries,0.96808583
385552392,43,Eclipsing Binaries,0.96808451
46299496,44,Eclipsing Binaries,0.96806896
316775995,53,Eclipsing Binaries,0.968036
167596713,38,Eclipsing Binaries,0.96803033
391922670,31,Eclipsing Binaries,0.96801358
393497156,41,Eclipsing Binaries,0.96799314
366660960,46,Eclipsing Binaries,0.9679777
33840782,33,Eclipsing Binaries,0.96797091
91532667,37,Eclipsing Binaries,0.967969
409883914,27,Eclipsing Binaries,0.96796274
165655125,48,Eclipsing Binaries,0.96791637
356022582,35,Eclipsing Binaries,0.96791226
318314084,38,Eclipsing Binaries,0.96791083
402365398,43,Eclipsing Binaries,0.9678871
259860383,37,Eclipsing Binaries,0.96788108
251002108,42,Eclipsing Binaries,0.96787977
4430704,44,Eclipsing Binaries,0.96787584
441012828,28,Eclipsing Binaries,0.96786135
393671421,46,Eclipsing Binaries,0.96785152
336006032,48,Eclipsing Binaries,0.96784455
95709095,39,Eclipsing Binaries,0.96783465
310002617,47,Eclipsing Binaries,0.967827916
68746914,44,Eclipsing Binaries,0.96780831
238556371,45,Eclipsing Binaries,0.96778661
318185073,45,Eclipsing Binaries,0.96777546
360411228,39,Eclipsing Binaries,0.96777225
444037850,44,Eclipsing Binaries,0.96776855
218169429,42,Eclipsing Binaries,0.96776205
75067462,43,Eclipsing Binaries,0.96774608
385552392,42,Eclipsing Binaries,0.96773529
331926543,34,Eclipsing Binaries,0.96773314
468968316,44,Eclipsing Binaries,0.96773213
150442268,35,Eclipsing Binaries,0.967683792
347361290,42,Eclipsing Binaries,0.96766526
200805484,31,Eclipsing Binaries,0.96765971
452419843,39,Eclipsing Binaries,0.96764684
318235879,27,Eclipsing Binaries,0.96763784
261105031,37,Eclipsing Binaries,0.96762532
100234224,41,Eclipsing Binaries,0.96761686
67043241,33,Eclipsing Binaries,0.96760947
393696179,35,Eclipsing Binaries,0.96758258
985576490,38,Eclipsing Binaries,0.96758032
41593383,30,Eclipsing Binaries,0.96755344
287627010,53,Eclipsing Binaries,0.96755189
142319272,41,Eclipsing Binaries,0.96751636
91986990,46,Eclipsing Binaries,0.96748525
150357404,32,Eclipsing Binaries,0.96747565
293566075,43,Eclipsing Binaries,0.96747029
141975967,37,Eclipsing Binaries,0.96745825
176401794,32,Eclipsing Binaries,0.9674502
237104103,55,Eclipsing Binaries,0.96744239
318752487,42,Eclipsing Binaries,0.96742344
376925207,49,Eclipsing Binaries,0.96741062
6924958,45,Eclipsing Binaries,0.96737772
410871357,34,Eclipsing Binaries,0.96736521
66733986,50,Eclipsing Binaries,0.96729428
356840454,37,Eclipsing Binaries,0.96724081
49920512,34,Eclipsing Binaries,0.9672367
327166211,38,Eclipsing Binaries,0.96723479
54961185,35,Eclipsing Binaries,0.96723324
50710107,40,Eclipsing Binaries,0.96722132
368941517,51,Eclipsing Binaries,0.967185855
148968781,41,Eclipsing Binaries,0.96718228
376936788,27,Eclipsing Binaries,0.96715999
41593383,36,Eclipsing Binaries,0.96714383
304030311,37,Eclipsing Binaries,0.96714103
242868964,54,Eclipsing Binaries,0.96712422
377307150,51,Eclipsing Binaries,0.96704501
281716779,33,Eclipsing Binaries,0.96701461
23815575,50,Eclipsing Binaries,0.96700054
460431850,51,Eclipsing Binaries,0.96698916
393744873,45,Eclipsing Binaries,0.96698564
376993642,40,Eclipsing Binaries,0.96692753
376925207,48,Eclipsing Binaries,0.96692532
376847535,40,Eclipsing Binaries,0.96691895
7775630,52,Eclipsing Binaries,0.96690083
97365825,46,Eclipsing Binaries,0.96689147
68755821,53,Eclipsing Binaries,0.96685755
158273850,41,Eclipsing Binaries,0.966856
83605828,45,Eclipsing Binaries,0.9668287
158582033,29,Eclipsing Binaries,0.96681207
436131579,41,Eclipsing Binaries,0.96680605
141975967,33,Eclipsing Binaries,0.96680599
301193954,28,Eclipsing Binaries,0.9667995
336006032,49,Eclipsing Binaries,0.96673423
141975967,30,Eclipsing Binaries,0.96670735
141123114,28,Eclipsing Binaries,0.96668351
293473583,32,Eclipsing Binaries,0.96667552
61965932,27,Eclipsing Binaries,0.96667475
258354968,48,Eclipsing Binaries,0.9666225
443961200,44,Eclipsing Binaries,0.96655029
385352025,46,Eclipsing Binaries,0.96654665
310263910,52,Eclipsing Binaries,0.96652871
125198503,33,Eclipsing Binaries,0.96652603
436724968,43,Eclipsing Binaries,0.96652323
376603777,55,Eclipsing Binaries,0.96651769
41593383,27,Eclipsing Binaries,0.9664964
76284876,44,Eclipsing Binaries,0.9664951
167391869,33,Eclipsing Binaries,0.9664383
41593383,35,Eclipsing Binaries,0.96637696
1461316,39,Eclipsing Binaries,0.96636569
141922698,34,Eclipsing Binaries,0.96635091
309615557,39,Eclipsing Binaries,0.96635067
141975967,32,Eclipsing Binaries,0.966331661
393672364,46,Eclipsing Binaries,0.96629947
393497156,54,Eclipsing Binaries,0.96628654
145031268,35,Eclipsing Binaries,0.96628064
176011880,51,Eclipsing Binaries,0.96626598
242526610,38,Eclipsing Binaries,0.9662171
260043723,28,Eclipsing Binaries,0.96621364
385552392,44,Eclipsing Binaries,0.96620798
401926763,31,Eclipsing Binaries,0.96620005
175385241,35,Eclipsing Binaries,0.966184914
269485816,43,Eclipsing Binaries,0.96616989
232646332,55,Eclipsing Binaries,0.96615434
451413351,37,Eclipsing Binaries,0.96612763
294690185,39,Eclipsing Binaries,0.96610886
158273850,40,Eclipsing Binaries,0.96609783
435584547,54,Eclipsing Binaries,0.96609735
229660253,50,Eclipsing Binaries,0.96605045
103194166,53,Eclipsing Binaries,0.96601492
165325807,45,Eclipsing Binaries,0.96600783
318752487,43,Eclipsing Binaries,0.9659999
141186909,38,Eclipsing Binaries,0.96599054
58224610,44,Eclipsing Binaries,0.9659881
304024196,37,Eclipsing Binaries,0.96596932
391922670,34,Eclipsing Binaries,0.96596587
232646332,54,Eclipsing Binaries,0.96593338
141186909,39,Eclipsing Binaries,0.96591485
376847535,48,Eclipsing Binaries,0.96590835
459969957,47,Eclipsing Binaries,0.96586645
242946328,42,Eclipsing Binaries,0.9658342
165941494,29,Eclipsing Binaries,0.9658311
206538272,42,Eclipsing Binaries,0.96581763
373110694,32,Eclipsing Binaries,0.96580774
48212656,36,Eclipsing Binaries,0.96580219
268634435,30,Eclipsing Binaries,0.96578902
2143663,44,Eclipsing Binaries,0.96578729
459969957,51,Eclipsing Binaries,0.96578503
135230575,51,Eclipsing Binaries,0.96578193
76284876,43,Eclipsing Binaries,0.96576071
341114687,27,Eclipsing Binaries,0.96575904
12654875,42,Eclipsing Binaries,0.96574867
41593383,29,Eclipsing Binaries,0.96570575
251183417,33,Eclipsing Binaries,0.96563894
286130541,35,Eclipsing Binaries,0.96563393
435871546,43,Eclipsing Binaries,0.96562594
293473583,43,Eclipsing Binaries,0.96559483
141975967,31,Eclipsing Binaries,0.965569615
63948721,33,Eclipsing Binaries,0.9655484
322902048,39,Eclipsing Binaries,0.96551794
75067462,45,Eclipsing Binaries,0.96550339
92127176,50,Eclipsing Binaries,0.96547359
125139230,34,Eclipsing Binaries,0.96546459
141975967,27,Eclipsing Binaries,0.96542847
368626010,42,Eclipsing Binaries,0.96538025
138619236,41,Eclipsing Binaries,0.96533072
116999270,45,Eclipsing Binaries,0.96529692
16644118,47,Eclipsing Binaries,0.96527892
258354968,54,Eclipsing Binaries,0.96527362
192542237,36,Eclipsing Binaries,0.96523863
116608612,43,Eclipsing Binaries,0.96522349
237104103,41,Eclipsing Binaries,0.96520275
267572272,54,Eclipsing Binaries,0.96517098
141186909,31,Eclipsing Binaries,0.96516687
230394086,50,Eclipsing Binaries,0.96515924
234280178,28,Eclipsing Binaries,0.96513277
396720367,39,Eclipsing Binaries,0.96511459
63797062,46,Eclipsing Binaries,0.96505773
445807396,48,Eclipsing Binaries,0.965047061
175533162,30,Eclipsing Binaries,0.96502531
713184,32,Eclipsing Binaries,0.96501487
429993062,45,Eclipsing Binaries,0.96499056
336006032,50,Eclipsing Binaries,0.96497726
228744517,54,Eclipsing Binaries,0.96496457
376847535,53,Eclipsing Binaries,0.96496105
63797062,45,Eclipsing Binaries,0.96495318
135230575,52,Eclipsing Binaries,0.96494907
284661050,48,Eclipsing Binaries,0.96493548
278825347,28,Eclipsing Binaries,0.96492743
302344637,32,Eclipsing Binaries,0.96489036
105615228,49,Eclipsing Binaries,0.96488577
377039249,43,Eclipsing Binaries,0.96485925
243186354,43,Eclipsing Binaries,0.96484762
393744873,46,Eclipsing Binaries,0.96483928
468968316,45,Eclipsing Binaries,0.96481895
376993642,50,Eclipsing Binaries,0.96481168
267572272,55,Eclipsing Binaries,0.96481079
301925364,36,Eclipsing Binaries,0.9648059
150975269,42,Eclipsing Binaries,0.96480232
89398045,28,Eclipsing Binaries,0.96479177
159060569,33,Eclipsing Binaries,0.96473664
393744873,44,Eclipsing Binaries,0.9647249
83541371,45,Eclipsing Binaries,0.96472156
464969052,37,Eclipsing Binaries,0.96469158
275181200,35,Eclipsing Binaries,0.9646461
49618502,30,Eclipsing Binaries,0.964631379
252479260,48,Eclipsing Binaries,0.96460986
141811748,33,Eclipsing Binaries,0.96459866
158273850,54,Eclipsing Binaries,0.964589
142325770,37,Eclipsing Binaries,0.96457356
399702165,42,Eclipsing Binaries,0.9645679
233576902,55,Eclipsing Binaries,0.96456635
376633485,49,Eclipsing Binaries,0.96456504
141975967,38,Eclipsing Binaries,0.96456236
38608972,34,Eclipsing Binaries,0.9645493
24700485,32,Eclipsing Binaries,0.96454728
150175691,43,Eclipsing Binaries,0.96454406
175516776,31,Eclipsing Binaries,0.96448308
141811748,28,Eclipsing Binaries,0.96444738
293435756,39,Eclipsing Binaries,0.96444702
376993642,55,Eclipsing Binaries,0.96441686
232646332,49,Eclipsing Binaries,0.96440804
33100834,32,Eclipsing Binaries,0.964391172
138115468,44,Eclipsing Binaries,0.96437222
288451643,55,Eclipsing Binaries,0.96436477
310171090,50,Eclipsing Binaries,0.9643569
261867566,38,Eclipsing Binaries,0.9643181
336006032,41,Eclipsing Binaries,0.9642567
419164414,54,Eclipsing Binaries,0.964247942
403507814,39,Eclipsing Binaries,0.96422201
7775630,53,Eclipsing Binaries,0.96421844
354407978,55,Eclipsing Binaries,0.96420991
293218490,36,Eclipsing Binaries,0.96416157
233684437,49,Eclipsing Binaries,0.96415305
258354968,52,Eclipsing Binaries,0.96409678
16327581,44,Eclipsing Binaries,0.96407187
376925207,50,Eclipsing Binaries,0.96407008
184111710,29,Eclipsing Binaries,0.9640547
393495970,45,Eclipsing Binaries,0.96405214
175907856,38,Eclipsing Binaries,0.96400893
409703114,27,Eclipsing Binaries,0.96398467
250142244,32,Eclipsing Binaries,0.96392298
47391523,36,Eclipsing Binaries,0.96392065
468968316,46,Eclipsing Binaries,0.96390659
18291087,35,Eclipsing Binaries,0.96389848
277713337,45,Eclipsing Binaries,0.96387243
38608972,28,Eclipsing Binaries,0.9638707
141811748,38,Eclipsing Binaries,0.96385509
438748651,37,Eclipsing Binaries,0.96383095
438365330,33,Eclipsing Binaries,0.96379751
318752487,31,Eclipsing Binaries,0.96378815
4619011,42,Eclipsing Binaries,0.96376657
278825347,31,Eclipsing Binaries,0.96373814
186287232,38,Eclipsing Binaries,0.96371907
229581160,47,Eclipsing Binaries,0.9637112
230394086,53,Eclipsing Binaries,0.96368253
277713337,35,Eclipsing Binaries,0.96367228
192303826,35,Eclipsing Binaries,0.96367192
260043723,31,Eclipsing Binaries,0.96366197
154222671,49,Eclipsing Binaries,0.96365309
460724949,37,Eclipsing Binaries,0.96362466
152481120,36,Eclipsing Binaries,0.96358591
440686937,44,Eclipsing Binaries,0.96358204
38608972,27,Eclipsing Binaries,0.96355468
233684437,47,Eclipsing Binaries,0.96355385
343492425,41,Eclipsing Binaries,0.96355295
175601180,35,Eclipsing Binaries,0.96353811
232646332,40,Eclipsing Binaries,0.9635247
309615557,35,Eclipsing Binaries,0.96352285
408280615,43,Eclipsing Binaries,0.96350932
183802632,28,Eclipsing Binaries,0.96349663
41593383,28,Eclipsing Binaries,0.96348697
209408136,30,Eclipsing Binaries,0.96348125
33548890,30,Eclipsing Binaries,0.963414609
376993642,52,Eclipsing Binaries,0.96338308
197983399,27,Eclipsing Binaries,0.96336412
68907949,47,Eclipsing Binaries,0.96333098
152228087,37,Eclipsing Binaries,0.96330011
91504417,45,Eclipsing Binaries,0.96326977
141811748,34,Eclipsing Binaries,0.96326494
209308943,28,Eclipsing Binaries,0.96322155
41593383,37,Eclipsing Binaries,0.96321905
125433045,38,Eclipsing Binaries,0.96320379
160064275,28,Eclipsing Binaries,0.96316326
242815572,54,Eclipsing Binaries,0.96315467
400631549,37,Eclipsing Binaries,0.96315432
410352589,35,Eclipsing Binaries,0.96314645
298786408,54,Eclipsing Binaries,0.96313298
38467924,28,Eclipsing Binaries,0.96312094
329064084,38,Eclipsing Binaries,0.96311992
84212221,44,Eclipsing Binaries,0.96310514
91919025,48,Eclipsing Binaries,0.96309572
230394086,47,Eclipsing Binaries,0.96306986
242972590,54,Eclipsing Binaries,0.96305472
393455236,33,Eclipsing Binaries,0.96301299
141975967,36,Eclipsing Binaries,0.96299732
158735719,33,Eclipsing Binaries,0.962987602
306630834,36,Eclipsing Binaries,0.96298552
41593383,38,Eclipsing Binaries,0.962982595
242981698,43,Eclipsing Binaries,0.96296811
352096649,40,Eclipsing Binaries,0.96294534
80452557,29,Eclipsing Binaries,0.96292657
41173515,35,Eclipsing Binaries,0.96292007
238636628,36,Eclipsing Binaries,0.96287376
376847535,54,Eclipsing Binaries,0.96282089
468968316,34,Eclipsing Binaries,0.9628163
8444713,52,Eclipsing Binaries,0.96280932
318235279,27,Eclipsing Binaries,0.96280867
134198986,33,Eclipsing Binaries,0.96279758
369665399,29,Eclipsing Binaries,0.96277374
76284876,45,Eclipsing Binaries,0.9627651
303539867,38,Eclipsing Binaries,0.96276212
393671421,50,Eclipsing Binaries,0.96270311
452645094,38,Eclipsing Binaries,0.96269506
46299496,46,Eclipsing Binaries,0.96269429
68808155,44,Eclipsing Binaries,0.96268177
106625305,34,Eclipsing Binaries,0.96266425
141186909,30,Eclipsing Binaries,0.96263552
150454298,53,Eclipsing Binaries,0.96259511
371188886,36,Eclipsing Binaries,0.96258467
74990459,44,Eclipsing Binaries,0.96256649
230287762,53,Eclipsing Binaries,0.96255833
418733683,54,Eclipsing Binaries,0.96255696
275575743,54,Eclipsing Binaries,0.96254659
91594803,30,Eclipsing Binaries,0.96254116
22221375,35,Eclipsing Binaries,0.96252573
16420040,45,Eclipsing Binaries,0.96250641
124702477,33,Eclipsing Binaries,0.96248883
394594067,39,Eclipsing Binaries,0.96246499
336006032,47,Eclipsing Binaries,0.96246386
83191121,41,Eclipsing Binaries,0.96245903
287140344,47,Eclipsing Binaries,0.96245646
260043723,35,Eclipsing Binaries,0.96244973
402183025,51,Eclipsing Binaries,0.96244907
376688393,49,Eclipsing Binaries,0.96243066
141186909,28,Eclipsing Binaries,0.96242547
281145029,39,Eclipsing Binaries,0.96240592
376925207,53,Eclipsing Binaries,0.96237832
155873433,49,Eclipsing Binaries,0.962330282
150357404,29,Eclipsing Binaries,0.96232241
318707367,42,Eclipsing Binaries,0.96229529
314513599,55,Eclipsing Binaries,0.96228391
323878236,39,Eclipsing Binaries,0.9622646
419407210,41,Eclipsing Binaries,0.9622581
141975967,34,Eclipsing Binaries,0.96224636
301925364,37,Eclipsing Binaries,0.96222484
150175691,44,Eclipsing Binaries,0.96222234
141975967,28,Eclipsing Binaries,0.96220601
411925682,43,Eclipsing Binaries,0.96220058
268397776,44,Eclipsing Binaries,0.96219659
453814687,37,Eclipsing Binaries,0.96219409
344954419,45,Eclipsing Binaries,0.9621709
371241950,37,Eclipsing Binaries,0.96216071
66779059,46,Eclipsing Binaries,0.96215522
336724956,43,Eclipsing Binaries,0.96211737
307210383,28,Eclipsing Binaries,0.96211362
33840782,35,Eclipsing Binaries,0.96210647
88408524,31,Eclipsing Binaries,0.96208429
403016410,38,Eclipsing Binaries,0.96203154
452557948,37,Eclipsing Binaries,0.96203107
415397114,44,Eclipsing Binaries,0.962020814
258354968,53,Eclipsing Binaries,0.96201432
179566351,38,Eclipsing Binaries,0.96198541
91928718,43,Eclipsing Binaries,0.961982846
444152736,29,Eclipsing Binaries,0.96197307
116608612,45,Eclipsing Binaries,0.96196944
3693888,36,Eclipsing Binaries,0.961959243
204544436,28,Eclipsing Binaries,0.961941421
183802632,27,Eclipsing Binaries,0.96193963
193948423,50,Eclipsing Binaries,0.96193939
258354968,55,Eclipsing Binaries,0.96191758
141975967,29,Eclipsing Binaries,0.96189684
165413340,48,Eclipsing Binaries,0.96188271
243177472,37,Eclipsing Binaries,0.96178037
250952958,42,Eclipsing Binaries,0.96176016
418827935,55,Eclipsing Binaries,0.96171302
142521797,33,Eclipsing Binaries,0.96170652
146420322,32,Eclipsing Binaries,0.96169204
385506800,44,Eclipsing Binaries,0.961672425
230287762,40,Eclipsing Binaries,0.96166176
192586003,51,Eclipsing Binaries,0.96160829
284397796,43,Eclipsing Binaries,0.961565495
14879070,47,Eclipsing Binaries,0.96156067
97833468,27,Eclipsing Binaries,0.961560011
79317673,43,Eclipsing Binaries,0.96154916
310167990,50,Eclipsing Binaries,0.96153718
259270495,40,Eclipsing Binaries,0.96150839
401986115,29,Eclipsing Binaries,0.96147072
318707367,43,Eclipsing Binaries,0.96146733
301196539,28,Eclipsing Binaries,0.96143401
7982892,45,Eclipsing Binaries,0.9614324
15757714,44,Eclipsing Binaries,0.96142852
232646332,47,Eclipsing Binaries,0.96142685
452769150,32,Eclipsing Binaries,0.96138984
268037007,37,Eclipsing Binaries,0.96136689
153972241,48,Eclipsing Binaries,0.9613319
370038910,30,Eclipsing Binaries,0.96130294
83191121,55,Eclipsing Binaries,0.9613027
158273850,53,Eclipsing Binaries,0.96130234
166965290,55,Eclipsing Binaries,0.96129763
49901727,31,Eclipsing Binaries,0.96128803
237205154,51,Eclipsing Binaries,0.96128374
307233650,39,Eclipsing Binaries,0.96127671
435575236,54,Eclipsing Binaries,0.96126568
229581160,55,Eclipsing Binaries,0.96120894
258354968,40,Eclipsing Binaries,0.96118933
23836781,50,Eclipsing Binaries,0.96113563
259574777,31,Eclipsing Binaries,0.96110982
117101750,44,Eclipsing Binaries,0.96108848
411217175,50,Eclipsing Binaries,0.96108162
262573698,30,Eclipsing Binaries,0.96107227
410871357,33,Eclipsing Binaries,0.9610582
41593383,32,Eclipsing Binaries,0.96102583
264053843,52,Eclipsing Binaries,0.96098179
358501557,39,Eclipsing Binaries,0.9609459
301934816,55,Eclipsing Binaries,0.96094191
152539287,31,Eclipsing Binaries,0.96091533
152539287,30,Eclipsing Binaries,0.96091223
443810558,44,Eclipsing Binaries,0.96089792
159989004,30,Eclipsing Binaries,0.96088171
348686616,35,Eclipsing Binaries,0.9608463
149253984,27,Eclipsing Binaries,0.96084577
153935773,41,Eclipsing Binaries,0.9608289
301579332,45,Eclipsing Binaries,0.96081185
284749920,44,Eclipsing Binaries,0.96077818
310263910,51,Eclipsing Binaries,0.96077716
293473583,44,Eclipsing Binaries,0.96077168
284597299,48,Eclipsing Binaries,0.96075726
251002045,42,Eclipsing Binaries,0.96075296
229660253,51,Eclipsing Binaries,0.96074581
141975967,35,Eclipsing Binaries,0.9607324
369533603,30,Eclipsing Binaries,0.96072733
293566075,42,Eclipsing Binaries,0.9607107
192973862,35,Eclipsing Binaries,0.96063328
58287935,43,Eclipsing Binaries,0.96062666
75267130,42,Eclipsing Binaries,0.96059972
243115351,54,Eclipsing Binaries,0.96059215
380114819,39,Eclipsing Binaries,0.96058279
243202691,44,Eclipsing Binaries,0.96057433
243243095,45,Eclipsing Binaries,0.96057421
148782400,50,Eclipsing Binaries,0.96053946
264053843,40,Eclipsing Binaries,0.96052349
91741777,44,Eclipsing Binaries,0.96052021
141186909,36,Eclipsing Binaries,0.96050304
331880712,44,Eclipsing Binaries,0.9605003
447975500,37,Eclipsing Binaries,0.960495
369369081,27,Eclipsing Binaries,0.96042377
21287634,44,Eclipsing Binaries,0.96033162
155998979,51,Eclipsing Binaries,0.96028799
237205154,41,Eclipsing Binaries,0.96013927
75592670,44,Eclipsing Binaries,0.96012288
233576902,48,Eclipsing Binaries,0.960112214
192659023,51,Eclipsing Binaries,0.96007484
75592670,45,Eclipsing Binaries,0.96004671
127109760,43,Eclipsing Binaries,0.95999259
28684611,53,Eclipsing Binaries,0.95997477
318235879,39,Eclipsing Binaries,0.95996815
411925682,44,Eclipsing Binaries,0.95993477
58229181,44,Eclipsing Binaries,0.95987636
303526026,42,Eclipsing Binaries,0.95982003
336006032,54,Eclipsing Binaries,0.95980257
24921100,30,Eclipsing Binaries,0.95978159
307210383,32,Eclipsing Binaries,0.95976442
365246039,39,Eclipsing Binaries,0.95976323
348843066,28,Eclipsing Binaries,0.95974928
11085509,32,Eclipsing Binaries,0.95973116
141186909,27,Eclipsing Binaries,0.95972699
284597299,41,Eclipsing Binaries,0.95969921
197240705,45,Eclipsing Binaries,0.95969045
150437932,30,Eclipsing Binaries,0.95968419
259594634,32,Eclipsing Binaries,0.95964819
233684437,52,Eclipsing Binaries,0.95964772
251616380,54,Eclipsing Binaries,0.95963454
318356878,48,Eclipsing Binaries,0.95963269
274318361,33,Eclipsing Binaries,0.95955861
116999270,44,Eclipsing Binaries,0.95955598
329118946,51,Eclipsing Binaries,0.95949787
24972486,35,Eclipsing Binaries,0.95946181
272944623,41,Eclipsing Binaries,0.95945507
175399204,29,Eclipsing Binaries,0.95942545
378606564,55,Eclipsing Binaries,0.95941919
150437932,31,Eclipsing Binaries,0.9594177
237104103,50,Eclipsing Binaries,0.95939529
9156385,29,Eclipsing Binaries,0.95937622
261105031,29,Eclipsing Binaries,0.95930552
301518744,31,Eclipsing Binaries,0.95930541
41593383,39,Eclipsing Binaries,0.95930356
389197521,27,Eclipsing Binaries,0.95930266
38608972,38,Eclipsing Binaries,0.95927298
91734602,44,Eclipsing Binaries,0.95927089
261105031,32,Eclipsing Binaries,0.95926088
452527037,38,Eclipsing Binaries,0.95923668
309615557,28,Eclipsing Binaries,0.95919025
279856121,28,Eclipsing Binaries,0.95917821
452658714,55,Eclipsing Binaries,0.95917511
219990783,29,Eclipsing Binaries,0.95916754
165893103,47,Eclipsing Binaries,0.95911962
33413805,42,Eclipsing Binaries,0.95910865
417119298,49,Eclipsing Binaries,0.95904285
47706932,38,Eclipsing Binaries,0.95902479
162731667,36,Eclipsing Binaries,0.95898259
420455809,52,Eclipsing Binaries,0.95897907
284062297,49,Eclipsing Binaries,0.95895803
80453626,29,Eclipsing Binaries,0.95894188
232646332,48,Eclipsing Binaries,0.95893139
150357404,39,Eclipsing Binaries,0.95892864
440686937,42,Eclipsing Binaries,0.958927333
412391564,34,Eclipsing Binaries,0.95890433
229581160,41,Eclipsing Binaries,0.9588908
24807046,55,Eclipsing Binaries,0.958826244
345036442,45,Eclipsing Binaries,0.95882088
113554790,34,Eclipsing Binaries,0.95881957
419591597,54,Eclipsing Binaries,0.95880491
258354968,50,Eclipsing Binaries,0.95880455
421602078,54,Eclipsing Binaries,0.95877463
370038910,37,Eclipsing Binaries,0.95876294
394721013,27,Eclipsing Binaries,0.95876217
459823435,50,Eclipsing Binaries,0.95863175
16133904,44,Eclipsing Binaries,0.95858639
393877720,52,Eclipsing Binaries,0.9585284
385664259,34,Eclipsing Binaries,0.95852125
323687448,45,Eclipsing Binaries,0.95849264
286919510,47,Eclipsing Binaries,0.95843428
219511994,52,Eclipsing Binaries,0.95842326
261867566,39,Eclipsing Binaries,0.95841724
293218490,39,Eclipsing Binaries,0.95838302
377057286,31,Eclipsing Binaries,0.95837134
391922670,39,Eclipsing Binaries,0.95825881
159198552,38,Eclipsing Binaries,0.95823109
436131579,55,Eclipsing Binaries,0.95822114
4430704,46,Eclipsing Binaries,0.95817405
401986115,28,Eclipsing Binaries,0.95817256
377263958,38,Eclipsing Binaries,0.95816433
387444364,42,Eclipsing Binaries,0.95815438
158570171,54,Eclipsing Binaries,0.95814997
310098637,48,Eclipsing Binaries,0.95811945
435871546,42,Eclipsing Binaries,0.95811749
259388833,31,Eclipsing Binaries,0.95808661
38467924,32,Eclipsing Binaries,0.95806211
117156589,29,Eclipsing Binaries,0.95802844
126948878,55,Eclipsing Binaries,0.95800632
49735506,29,Eclipsing Binaries,0.95796889
377039249,42,Eclipsing Binaries,0.95793641
140381912,33,Eclipsing Binaries,0.95793194
284397796,45,Eclipsing Binaries,0.95793051
279856121,30,Eclipsing Binaries,0.95792919
230395115,55,Eclipsing Binaries,0.95791298
83608134,45,Eclipsing Binaries,0.95787197
230394086,52,Eclipsing Binaries,0.95784587
98852761,54,Eclipsing Binaries,0.95784104
359897566,39,Eclipsing Binaries,0.95781434
106264169,36,Eclipsing Binaries,0.95780295
159117779,48,Eclipsing Binaries,0.95776653
257994956,50,Eclipsing Binaries,0.95774907
59969851,33,Eclipsing Binaries,0.95773202
38399571,31,Eclipsing Binaries,0.95772719
91741777,45,Eclipsing Binaries,0.95766532
25118854,29,Eclipsing Binaries,0.95763177
285006158,48,Eclipsing Binaries,0.957607925
376779332,55,Eclipsing Binaries,0.95755565
242264274,38,Eclipsing Binaries,0.95753849
172599229,33,Eclipsing Binaries,0.95744616
144921388,37,Eclipsing Binaries,0.95744461
79317673,44,Eclipsing Binaries,0.95744222
175385241,34,Eclipsing Binaries,0.95742857
237209616,49,Eclipsing Binaries,0.95741677
393951042,28,Eclipsing Binaries,0.95734507
300651846,37,Eclipsing Binaries,0.95732212
159117779,47,Eclipsing Binaries,0.95731437
159117779,40,Eclipsing Binaries,0.95729679
32845653,33,Eclipsing Binaries,0.95728523
151755557,54,Eclipsing Binaries,0.957219243
377335325,52,Eclipsing Binaries,0.95721728
209709257,38,Eclipsing Binaries,0.95719403
142505464,38,Eclipsing Binaries,0.95719379
296137911,40,Eclipsing Binaries,0.95709562
447783246,39,Eclipsing Binaries,0.95704496
374213474,52,Eclipsing Binaries,0.95704025
158867967,33,Eclipsing Binaries,0.95697105
141782808,34,Eclipsing Binaries,0.95696974
